x,y
0.500024,0.948484
0.513465,0.944311
0.527092,0.940106
0.540905,0.935869
0.554903,0.931602
0.569087,0.927306
0.583455,0.922981
0.598008,0.918628
0.612746,0.914247
0.627667,0.909841
0.642773,0.905408
0.658064,0.900951

0.673538,0.896469
0.689195,0.891964
0.705036,0.887435
0.721059,0.882885
0.737264,0.878313
0.753651,0.87372
0.770217,0.869107
0.786529,0.864594
0.802162,0.860299
0.817926,0.855997
0.833549,0.851761
0.849583,0.847444
0.865442,0.843202
0.88186,0.83884
0.897926,0.834599
0.914529,0.830246
0.931196,0.825905
0.947804,0.821608
0.964951,0.8172
0.9818,0.812897
0.998896,0.80856
1.01647,0.80413
1.0336,0.799837
1.05103,0.795501
1.0689,0.791079
1.08649,0.786754
1.10404,0.782465
1.12209,0.778081
1.14031,0.773682
1.15777,0.76949
1.17584,0.765175
1.19422,0.76081
1.21237,0.756524
1.2301,0.752359
1.24832,0.748098
1.26675,0.743811
1.28493,0.739602
1.30136,0.735815
1.3055,0.734861
1.31209,0.733347
1.32095,0.73131
1.33131,0.728936
1.34426,0.725974
1.35981,0.722429
1.37786,0.718331
1.39845,0.713675
1.42187,0.708405
1.44861,0.702419
1.47928,0.695587
1.51807,0.686983
1.56875,0.675766
1.60985,0.666691
1.65952,0.655747
1.70477,0.645797
1.75677,0.634371
1.80682,0.623377
1.86236,0.611169
1.91761,0.599007
1.97763,0.585763
2.03861,0.572263
2.10404,0.557711
2.17144,0.542637
2.2433,0.526455
2.31807,0.509485
2.39759,0.491271
2.48094,0.471977
2.56959,0.451216
2.66312,0.429025
2.76276,0.40504
2.86849,0.379184
2.9815,0.351072
3.10212,0.320505
3.23158,0.287035
3.37063,0.250314
3.52068,0.209774
3.68294,0.164865
3.8592,0.114815
4.05125,0.0587894
4.15508,0.0278704
4.24743,0.0
0.258405,1.04255
0.262717,1.04106
0.271708,1.03797
0.280923,1.03481
0.290362,1.03159
0.300021,1.02831
0.309901,1.02497
0.319997,1.02157
0.33031,1.01811
0.340836,1.0146
0.351573,1.01104
0.362519,1.00743
0.373672,1.00376
0.38503,1.00005
0.39659,0.996288
0.408351,0.992483
0.42031,0.988635
0.432466,0.984745
0.444817,0.980814
0.457362,0.976843
0.470098,0.972834
0.483026,0.968789
0.496143,0.964708
0.509448,0.960592
0.522942,0.956443
0.536623,0.952261
0.550491,0.948048
0.564546,0.943804
0.578786,0.93953
0.593212,0.935227
0.607824,0.930895
0.622622,0.926536
0.637605,0.922151
0.652774,0.917739
0.668128,0.913301
0.683666,0.908838
0.69939,0.904352
0.715298,0.899841
0.731389,0.895308
0.747664,0.890753
0.76412,0.886176
0.780758,0.881579
0.797137,0.877082
0.812825,0.872803
0.828647,0.868516
0.844326,0.864295
0.860421,0.859991
0.876337,0.855763
0.892818,0.851413
0.908944,0.847184
0.925611,0.842841
0.942343,0.83851
0.959014,0.834222
0.97623,0.829822
0.993143,0.825527
1.01031,0.821196
1.02795,0.816771
1.04515,0.812483
1.06264,0.80815
1.08059,0.803731
1.09825,0.799408
1.11588,0.79512
1.134,0.790735
1.15229,0.786334
1.16982,0.782141
1.18797,0.777822
1.20643,0.773452
1.22465,0.76916
1.24245,0.76499
1.26075,0.760721
1.27926,0.756425
1.29752,0.752206
1.31402,0.74841
1.31819,0.747451
1.32482,0.74593
1.33373,0.743885
1.34413,0.741504
1.35714,0.738533
1.37276,0.734977
1.39087,0.730865
1.41154,0.726194
1.43506,0.720904
1.46191,0.714893
1.49271,0.708028
1.5317,0.699374
1.58265,0.688079
1.62393,0.678947
1.67385,0.667922
1.71928,0.6579
1.77152,0.64638
1.82177,0.635294
1.87755,0.622976
1.93301,0.610699
1.99326,0.597323
2.05444,0.583682
2.1201,0.568971
2.1877,0.553725
2.25978,0.537349
2.33473,0.52017
2.41443,0.50172
2.49794,0.48217
2.58672,0.461121
2.68033,0.438614
2.78001,0.414275
2.88572,0.388026
2.99861,0.359474
3.119,0.328413
3.24808,0.294384
3.38653,0.257026
3.53569,0.21575
3.69661,0.169973
3.8708,0.11886
4.05924,0.0613632
4.16087,0.0296841
4.25214,0.00143815
4.25681,0.0
0.280672,1.04949
0.289567,1.04648
0.299036,1.04328
0.308729,1.04002
0.318642,1.0367
0.328774,1.03333
0.339123,1.0299
0.349686,1.02641
0.360462,1.02287
0.371447,1.01928
0.382641,1.01564
0.39404,1.01195
0.405643,1.00822
0.417448,1.00444
0.429452,1.00061
0.441653,0.996744
0.454051,0.992836
0.466643,0.988889
0.479428,0.984904
0.492405,0.980882
0.505572,0.976824
0.518929,0.972731
0.532475,0.968604
0.54621,0.964445
0.560132,0.960253
0.574241,0.956031
0.588538,0.951778
0.603022,0.947496
0.617692,0.943185
0.632549,0.938846
0.647593,0.934479
0.662823,0.930086
0.67824,0.925667
0.693842,0.921222
0.709631,0.916753
0.725605,0.912259
0.741764,0.907742
0.758107,0.903203
0.774633,0.898641
0.791342,0.894057
0.807786,0.889575
0.823529,0.885311
0.839409,0.881038
0.855143,0.876831
0.871297,0.87254
0.88727,0.868323
0.903815,0.863984
0.919998,0.859766
0.936729,0.855433
0.953525,0.85111
0.970259,0.84683
0.987543,0.842437
1.00452,0.838148
1.02175,0.833822
1.03946,0.829402
1.05673,0.825117
1.07429,0.820787
1.09232,0.816369
1.11005,0.812047
1.12774,0.807759
1.14594,0.803372
1.16431,0.798968
1.1819,0.794773
1.20013,0.79045
1.21866,0.786074
1.23696,0.781776
1.25483,0.777599
1.27321,0.773322
1.2918,0.769016
1.31014,0.764786
1.3267,0.76098
1.33091,0.760016
1.33757,0.758489
1.34653,0.756436
1.35698,0.754047
1.37004,0.751067
1.38572,0.747499
1.40391,0.743373
1.42467,0.738685
1.44827,0.733375
1.47523,0.727339
1.50617,0.720441
1.54535,0.711734
1.59658,0.700363
1.63803,0.691173
1.6882,0.680066
1.73382,0.669971
1.78629,0.658357
1.83675,0.647181
1.89276,0.634751
1.94843,0.622362
2.00891,0.608853
2.07031,0.595075
2.13619,0.580205
2.20401,0.56479
2.2763,0.548223
2.35146,0.530838
2.43134,0.512158
2.51502,0.492356
2.60394,0.471027
2.69766,0.448212
2.79741,0.42353
2.90313,0.396901
3.01595,0.367923
3.13617,0.336387
3.26494,0.301822
3.4029,0.263858
3.5513,0.221887
3.71108,0.175302
3.88352,0.123215
4.0703,0.0648697
4.17138,0.0329725
4.26227,0.00457094
4.26694,0.00312284
4.27704,0.0
0.326039,1.06372
0.326357,1.06362
0.336337,1.06034
0.346538,1.05701
0.356957,1.05363
0.367594,1.05018
0.378445,1.04669
0.389508,1.04314
0.400782,1.03955
0.412263,1.0359
0.423949,1.03221
0.435839,1.02848
0.447931,1.0247
0.460222,1.02087
0.47271,1.01701
0.485395,1.01311
0.498275,1.00916
0.511349,1.00518
0.524615,1.00117
0.538073,0.997117
0.551722,0.993032
0.56556,0.988913
0.579589,0.984761
0.593807,0.980578
0.608215,0.976364
0.622811,0.97212
0.637596,0.967846
0.65257,0.963543
0.667733,0.959212
0.683084,0.954853
0.698625,0.950468
0.714353,0.946055
0.73027,0.941617
0.746374,0.937153
0.762666,0.932665
0.779144,0.928152
0.795808,0.923616
0.812657,0.919058
0.82923,0.9146
0.845081,0.910363
0.861073,0.906115
0.876915,0.901933
0.893188,0.897663
0.909273,0.893468
0.925942,0.889146
0.942239,0.884947
0.959097,0.880629
0.976019,0.87632
0.992875,0.872054
1.01029,0.867671
1.0274,0.863392
1.04476,0.859074
1.06261,0.854659
1.08002,0.850379
1.09771,0.846052
1.11588,0.841633
1.13375,0.83731
1.15158,0.833019
1.16992,0.828627
1.18844,0.824215
1.20617,0.820012
1.22455,0.815678
1.24324,0.811289
1.26169,0.806975
1.2797,0.802783
1.29824,0.798488
1.31699,0.794159
1.33548,0.789907
1.35218,0.78608
1.35644,0.785106
1.36318,0.783564
1.37223,0.781494
1.38277,0.77909
1.39594,0.776089
1.41175,0.772496
1.43009,0.768341
1.45101,0.763618
1.4748,0.758266
1.50197,0.752178
1.53318,0.74521
1.57275,0.736399
1.62453,0.72487
1.66634,0.715564
1.71699,0.704293
1.76299,0.694052
1.81594,0.68225
1.8668,0.670891
1.92329,0.658241
1.97939,0.645628
2.04035,0.631858
2.10219,0.617807
2.16854,0.602625
2.2368,0.586878
2.30954,0.569939
2.38511,0.552151
2.46541,0.533023
2.54946,0.512733
2.63872,0.490861
2.73272,0.467451
2.83267,0.442108
2.93849,0.41475
3.05129,0.38496
3.17131,0.352522
3.29967,0.316946
3.43689,0.277847
3.58413,0.234588
3.74215,0.186526
3.91193,0.132703
4.09632,0.0731763
4.1969,0.0410356
4.28742,0.012432
4.29215,0.0109504
4.30225,0.00780999
4.32741,0.0
0.372373,1.07835
0.375025,1.07751
0.385733,1.07411
0.396657,1.07065
0.407796,1.06715
0.419146,1.06359
0.430707,1.05999
0.442475,1.05634
0.454448,1.05264
0.466624,1.0489
0.479002,1.04512
0.49158,1.04129
0.504356,1.03743
0.517328,1.03352
0.530496,1.02958
0.543859,1.0256
0.557415,1.02159
0.571164,1.01754
0.585104,1.01346
0.599237,1.00934
0.613561,1.0052
0.628076,1.00102
0.642783,0.996806
0.65768,0.992564
0.672769,0.988293
0.688048,0.983993
0.703518,0.979664
0.719179,0.975307
0.735031,0.970922
0.751073,0.96651
0.767305,0.962072
0.783727,0.957608
0.800338,0.953118
0.817136,0.948604
0.834122,0.944066
0.850822,0.939629
0.866778,0.935415
0.882881,0.931188
0.898829,0.927025
0.915217,0.922773
0.931412,0.918595
0.948204,0.914288
0.964613,0.910103
0.981594,0.905797
0.99864,0.901499
1.01562,0.897242
1.03317,0.892865
1.0504,0.888593
1.06789,0.884279
1.08588,0.879865
1.10341,0.875587
1.12124,0.871259
1.13955,0.866836
1.15756,0.862509
1.17552,0.858213
1.19402,0.853812
1.21269,0.849389
1.23055,0.845177
1.24907,0.840829
1.26791,0.836423
1.28651,0.832092
1.30467,0.827882
1.32335,0.823565
1.34226,0.819213
1.36091,0.814936
1.37774,0.811086
1.38206,0.8101
1.38887,0.808544
1.39802,0.806456
1.40864,0.804035
1.42193,0.801012
1.43787,0.797393
1.45635,0.793207
1.47743,0.788447
1.50141,0.783051
1.5288,0.776908
1.56028,0.76987
1.60023,0.760951
1.65255,0.749263
1.69472,0.739839
1.74586,0.728403
1.79225,0.718015
1.84568,0.706026
1.89695,0.694486
1.95391,0.681618
2.01046,0.668783
2.0719,0.654756
2.13419,0.640436
2.20103,0.62495
2.26974,0.608879
2.34296,0.591577
2.41898,0.573398
2.49973,0.553836
2.58419,0.533075
2.67385,0.510681
2.76818,0.486702
2.86843,0.460729
2.97446,0.432679
3.08737,0.402123
3.20737,0.368838
3.33552,0.33232
3.4723,0.292172
3.61879,0.247736
3.77562,0.198346
3.94451,0.143425
4.12795,0.0834017
4.22812,0.0510125
4.31829,0.0221891
4.32314,0.0206559
4.33328,0.0174757
4.3584,0.00963714
4.38933,0.0
0.419596,1.09334
0.426292,1.09127
0.437718,1.08775
0.449356,1.08418
0.461203,1.08057
0.473257,1.07691
0.485517,1.0732
0.497979,1.06945
0.510644,1.06567
0.523508,1.06184
0.536571,1.05797
0.549831,1.05406
0.563288,1.05012
0.57694,1.04614
0.590786,1.04212
0.604827,1.03807
0.619061,1.03399
0.633489,1.02987
0.64811,1.02572
0.662924,1.02154
0.677931,1.01733
0.693132,1.01308
0.708525,1.00881
0.724111,1.0045
0.739891,1.00017
0.755863,0.995811
0.772029,0.991422
0.788386,0.987005
0.804936,0.982561
0.821676,0.978091
0.838607,0.973594
0.855728,0.969072
0.872551,0.964653
0.888612,0.960458
0.904822,0.956247
0.920874,0.952101
0.937376,0.947863
0.953679,0.943699
0.970591,0.939402
0.98711,0.935229
1.00421,0.930931
1.02138,0.92664
1.03848,0.922389
1.05616,0.918016
1.07351,0.913747
1.09113,0.909434
1.10926,0.905018
1.12692,0.900739
1.14488,0.896407
1.16333,0.891978
1.18147,0.887644
1.19957,0.88334
1.21821,0.878927
1.23703,0.87449
1.25502,0.870266
1.27368,0.865901
1.29268,0.861476
1.31143,0.857126
1.32972,0.852897
1.34856,0.848556
1.36762,0.844178
1.38642,0.839873
1.40339,0.835999
1.40776,0.835002
1.41465,0.83343
1.42389,0.831324
1.4346,0.828885
1.448,0.825839
1.46407,0.822192
1.4827,0.817974
1.50394,0.813176
1.5281,0.807734
1.55571,0.801535
1.58745,0.794424
1.62778,0.785397
1.68066,0.773547
1.72318,0.764004
1.77481,0.752402
1.82158,0.741868
1.87549,0.729691
1.92718,0.717971
1.98463,0.704886
2.04162,0.691832
2.10355,0.677551
2.16631,0.662967
2.23364,0.647182
2.30283,0.630794
2.37654,0.613137
2.45304,0.594579
2.53427,0.574595
2.61918,0.553378
2.70928,0.530482
2.80402,0.505955
2.90463,0.479378
3.01095,0.450667
3.12409,0.419381
3.24421,0.385295
3.37235,0.34789
3.50893,0.306761
3.65499,0.261236
3.81109,0.210634
3.97918,0.154892
4.16191,0.0945043
4.26172,0.0618754
4.35158,0.0328295
4.35657,0.0312342
4.36679,0.0279974
4.3919,0.0201048
4.42279,0.0104377
4.45619,0.0
0.467638,1.10863
0.468194,1.10847
0.480118,1.10489
0.492252,1.10126
0.504593,1.09759
0.517138,1.09387
0.529887,1.09011
0.542838,1.08632
0.55599,1.08248
0.56934,1.0786
0.582889,1.07469
0.596634,1.07074
0.610577,1.06675
0.624715,1.06273
0.639049,1.05867
0.653578,1.05458
0.668303,1.05046
0.683222,1.0463
0.698337,1.04212
0.713647,1.0379
0.729153,1.03365
0.744853,1.02937
0.760749,1.02505
0.77684,1.02071
0.793126,1.01634
0.809607,1.01194
0.826282,1.00752
0.84315,1.00306
0.860211,0.998579
0.877464,0.99407
0.89441,0.989664
0.910572,0.985485
0.926889,0.981288
0.943043,0.977155
0.959657,0.972927
0.976065,0.968774
0.993096,0.964485
1.00972,0.96032
1.02695,0.956027
1.04423,0.95174
1.06145,0.947493
1.07926,0.94312
1.09673,0.938851
1.11447,0.934537
1.13274,0.930117
1.15052,0.925834
1.16861,0.921496
1.18721,0.917057
1.20548,0.912713
1.22371,0.908399
1.24249,0.903972
1.26146,0.899519
1.27958,0.89528
1.29839,0.890898
1.31754,0.886451
1.33644,0.882079
1.35487,0.877828
1.37385,0.873463
1.39307,0.869056
1.41202,0.864724
1.42912,0.860823
1.43355,0.859814
1.44052,0.858227
1.44985,0.856101
1.46065,0.853643
1.47415,0.850574
1.49035,0.846898
1.50912,0.842646
1.53052,0.837808
1.55487,0.83232
1.58269,0.826062
1.6147,0.818877
1.65542,0.809739
1.70884,0.797727
1.75172,0.788064
1.80384,0.776295
1.85099,0.765615
1.90539,0.753251
1.9575,0.741352
2.01544,0.728051
2.07287,0.714781
2.13531,0.700249
2.19854,0.685405
2.26638,0.669326
2.33606,0.652627
2.41028,0.634624
2.48728,0.615694
2.56901,0.5953
2.65441,0.573641
2.74499,0.550256
2.84018,0.5252
2.94121,0.498041
3.04792,0.468696
3.16138,0.436712
3.28174,0.401862
3.41001,0.363615
3.5466,0.321562
3.6925,0.275017
3.84825,0.223314
4.01534,0.166964
4.19733,0.106208
4.29681,0.0733434
4.38638,0.0440762
4.39152,0.0424126
4.40185,0.0391078
4.42697,0.0311416
4.45783,0.0214188
4.49119,0.0109522
4.52615,0.0
0.516447,1.1242
0.523839,1.12204
0.536466,1.11835
0.549298,1.11462
0.562334,1.11085
0.575572,1.10704
0.589011,1.10319
0.602649,1.09931
0.616487,1.09538
0.630523,1.09142
0.644757,1.08743
0.659189,1.08339
0.673818,1.07933
0.688644,1.07523
0.703667,1.07109
0.718888,1.06693
0.734306,1.06273
0.749921,1.0585
0.765734,1.05424
0.781744,1.04994
0.797952,1.04562
0.814357,1.04126
0.830958,1.03688
0.847757,1.03247
0.864751,1.02802
0.88194,1.02355
0.899324,1.01905
0.916389,1.01466
0.932652,1.01049
0.949073,1.0063
0.965328,1.00218
0.982052,0.997962
0.998564,0.993817
1.01571,0.989533
1.03245,0.985373
1.04979,0.981083
1.06719,0.976797
1.08452,0.972551
1.10246,0.968175
1.12005,0.963905
1.13792,0.959587
1.15632,0.955159
1.17423,0.95087
1.19245,0.946523
1.21118,0.942072
1.22959,0.937717
1.24795,0.93339
1.26687,0.928947
1.28598,0.924476
1.30423,0.920221
1.32319,0.915818
1.34249,0.911349
1.36153,0.906953
1.38009,0.902679
1.39923,0.898287
1.4186,0.893851
1.4377,0.889488
1.45493,0.885561
1.45942,0.88454
1.46646,0.882936
1.47588,0.880791
1.48677,0.878313
1.50038,0.875219
1.51671,0.871513
1.53562,0.867226
1.55719,0.862348
1.58171,0.856811
1.60975,0.850494
1.64202,0.843233
1.68313,0.833984
1.73709,0.821808
1.78033,0.812024
1.83293,0.800088
1.88048,0.789261
1.93536,0.77671
1.98789,0.764633
2.04632,0.751119
2.10422,0.737634
2.16716,0.722854
2.23087,0.707753
2.29923,0.691384
2.36942,0.67438
2.44417,0.656037
2.52168,0.636745
2.60394,0.61595
2.68985,0.593859
2.78095,0.570001
2.87663,0.544432
2.97815,0.516709
3.0853,0.486752
3.19916,0.454096
3.31986,0.418514
3.44841,0.379463
3.58517,0.336533
3.73111,0.289025
3.88723,0.236556
4.05401,0.179987
4.23546,0.118928
4.33468,0.0858468
4.424,0.056366
4.42932,0.0546283
4.43978,0.0512459
4.46494,0.0431902
4.4958,0.0333896
4.52913,0.0228679
4.56404,0.0118879
4.60189,0.0
0.565962,1.14001
0.568866,1.13918
0.581984,1.13543
0.595307,1.13165
0.608832,1.12783
0.622559,1.12396
0.636487,1.12006
0.650616,1.11612
0.664944,1.11215
0.679471,1.10814
0.694198,1.10409
0.709124,1.10001
0.724249,1.0959
0.739574,1.09175
0.755098,1.08757
0.770821,1.08336
0.786745,1.07911
0.802867,1.07483
0.81919,1.07052
0.835712,1.06618
0.852433,1.06181
0.869353,1.0574
0.886471,1.05297
0.903787,1.04851
0.921299,1.04401
0.938483,1.03963
0.954844,1.03547
0.971368,1.03129
0.987722,1.02718
1.00455,1.02296
1.02117,1.01882
1.03843,1.01454
1.05527,1.01038
1.07273,1.00609
1.09025,1.00181
1.1077,0.99756
1.12576,0.99318
1.14347,0.988905
1.16146,0.984581
1.18,0.980144
1.19802,0.975846
1.21637,0.971489
1.23524,0.967025
1.25378,0.962656
1.27227,0.958314
1.29133,0.953853
1.31059,0.949362
1.32897,0.94509
1.34806,0.940665
1.36751,0.936171
1.3867,0.93175
1.4054,0.927452
1.42468,0.923031
1.44421,0.918564
1.46346,0.91417
1.48082,0.910214
1.48536,0.909181
1.49248,0.90756
1.50199,0.905395
1.51296,0.902897
1.52668,0.899778
1.54314,0.896041
1.5622,0.891717
1.58392,0.886798
1.60863,0.881211
1.63688,0.874834
1.66942,0.867497
1.71091,0.858135
1.76541,0.845794
1.80901,0.835889
1.8621,0.823785
1.91004,0.812812
1.9654,0.800075
2.01836,0.78782
2.07729,0.774093
2.13564,0.760396
2.1991,0.74537
2.2633,0.730016
2.33219,0.713362
2.40289,0.696057
2.47818,0.67738
2.55623,0.657732
2.63904,0.636545
2.7255,0.614033
2.81714,0.589712
2.91335,0.563644
3.01539,0.535375
3.12304,0.504825
3.23738,0.47152
3.35851,0.435232
3.48743,0.39541
3.6245,0.35164
3.77066,0.303218
3.92689,0.250094
4.09328,0.193303
4.27425,0.131973
4.37325,0.098697
4.46235,0.0690183
4.46784,0.0672069
4.47844,0.0637439
4.50366,0.0555907
4.53453,0.0456978
4.56785,0.0351005
4.60273,0.0240678
4.64054,0.0121525
4.67914,0.0
0.616138,1.15602
0.628796,1.15249
0.64261,1.14864
0.656627,1.14476
0.670846,1.14085
0.685266,1.13689
0.699888,1.1329
0.714711,1.12887
0.729735,1.12481
0.744961,1.12071
0.760388,1.11658
0.776016,1.11241
0.791846,1.10821
0.807878,1.10398
0.824112,1.09971
0.840547,1.09542
0.857185,1.09108
0.874023,1.08672
0.891063,1.08233
0.908304,1.0779
0.925744,1.07344
0.943383,1.06895
0.960684,1.06457
0.977142,1.06042
0.993768,1.05625
1.01022,1.05214
1.02716,1.04793
1.04388,1.04379
1.06125,1.03951
1.0782,1.03535
1.09577,1.03106
1.11341,1.02677
1.13097,1.02252
1.14916,1.01813
1.16698,1.01385
1.18509,1.00952
1.20376,1.00507
1.22191,1.00076
1.24038,0.996394
1.25939,0.991914
1.27806,0.98753
1.29668,0.983172
1.31588,0.978692
1.33528,0.974179
1.35378,0.969887
1.37302,0.965439
1.39262,0.960919
1.41194,0.956471
1.43078,0.952147
1.45022,0.947697
1.4699,0.943198
1.48929,0.938772
1.50679,0.934786
1.51138,0.933741
1.51857,0.932103
1.52817,0.929916
1.53923,0.927398
1.55306,0.924253
1.56964,0.920484
1.58884,0.916124
1.61073,0.911161
1.63562,0.905525
1.66408,0.899086
1.69689,0.891671
1.73876,0.882195
1.7938,0.869689
1.83776,0.859662
1.89134,0.847391
1.93967,0.836271
1.99552,0.823348
2.04891,0.810917
2.10834,0.796979
2.16715,0.78307
2.23113,0.767802
2.29583,0.752197
2.36525,0.735261
2.43648,0.71766
2.51232,0.698654
2.59092,0.678657
2.6743,0.657085
2.76132,0.634161
2.85353,0.609388
2.95032,0.582833
3.05292,0.554031
3.16112,0.522905
3.27599,0.488972
3.39762,0.452001
3.52702,0.411436
3.6645,0.366859
3.81103,0.317563
3.96711,0.26391
4.1331,0.206894
4.31361,0.145308
4.4124,0.111853
4.50131,0.0819919
4.50697,0.0801095
4.51772,0.076566
4.543,0.068312
4.5739,0.0583176
4.60722,0.0476298
4.64208,0.0365245
4.67985,0.0245576
4.71842,0.0123791
4.75765,0.0
0.66694,1.17221
0.676897,1.16948
0.691205,1.16558
0.705716,1.16165
0.720431,1.15767
0.735349,1.15366
0.75047,1.14961
0.765794,1.14553
0.781322,1.14141
0.797053,1.13726
0.812988,1.13307
0.829127,1.12884
0.84547,1.12459
0.862017,1.1203
0.878769,1.11597
0.895724,1.11162
0.912882,1.10723
0.930243,1.1028
0.947807,1.09835
0.965571,1.09386
0.982987,1.08948
0.999541,1.08534
1.01627,1.08117
1.03282,1.07707
1.04986,1.07286
1.06668,1.06872
1.08417,1.06444
1.10122,1.06028
1.1189,1.05598
1.13666,1.05169
1.15433,1.04743
1.17264,1.04304
1.19058,1.03875
1.20881,1.0344
1.22761,1.02994
1.24588,1.02562
1.26448,1.02124
1.28362,1.01674
1.30242,1.01234
1.32116,1.00796
1.34051,1.00346
1.36005,0.998927
1.37868,0.994615
1.39805,0.990142
1.4178,0.985594
1.43727,0.981119
1.45624,0.976768
1.47582,0.972287
1.49565,0.967755
1.5152,0.963295
1.53283,0.95928
1.53747,0.958221
1.54474,0.956566
1.55443,0.954358
1.56557,0.951819
1.57951,0.948647
1.59621,0.944846
1.61556,0.940448
1.6376,0.935442
1.66268,0.929754
1.69135,0.923254
1.72442,0.91576
1.76667,0.90617
1.82226,0.893497
1.86657,0.883348
1.92065,0.870909
1.96936,0.859642
2.02571,0.846534
2.07953,0.833927
2.13946,0.819779
2.19874,0.805661
2.26324,0.790152
2.32844,0.774299
2.3984,0.757085
2.47017,0.739191
2.54658,0.719862
2.62574,0.699521
2.7097,0.677571
2.7973,0.654243
2.89012,0.629027
2.98749,0.601996
3.0907,0.572674
3.19949,0.540987
3.31495,0.506441
3.43714,0.468809
3.56709,0.427524
3.70508,0.38217
3.8521,0.332034
4.00781,0.277977
4.17342,0.220741
4.35348,0.158909
4.45208,0.125286
4.54082,0.0952555
4.54663,0.0933054
4.55752,0.0896837
4.58287,0.0813288
4.61381,0.0712285
4.64714,0.0604405
4.68201,0.0492476
4.71975,0.0372092
4.75828,0.0249816
4.79748,0.0125779
4.83727,0.0
0.718326,1.18854
0.726287,1.1864
0.741093,1.18244
0.756104,1.17845
0.771321,1.17441
0.786743,1.17034
0.80237,1.16623
0.818202,1.16209
0.834241,1.15791
0.850486,1.15369
0.866937,1.14945
0.883594,1.14516
0.900458,1.14084
0.917528,1.13649
0.934803,1.1321
0.952284,1.12768
0.969969,1.12323
0.987858,1.11874
1.00539,1.11437
1.02204,1.11023
1.03886,1.10606
1.05551,1.10195
1.07266,1.09774
1.08957,1.09361
1.10718,1.08932
1.12432,1.08516
1.14213,1.08086
1.15999,1.07655
1.17777,1.07229
1.19621,1.06788
1.21426,1.06359
1.23262,1.05923
1.25154,1.05476
1.26993,1.05042
1.28865,1.04602
1.30793,1.04151
1.32685,1.03709
1.34573,1.03269
1.36521,1.02817
1.38489,1.02361
1.40365,1.01927
1.42316,1.01478
1.44305,1.0102
1.46267,1.0057
1.48177,1.00132
1.5015,0.996803
1.52148,0.992237
1.54118,0.987743
1.55893,0.983697
1.56363,0.982625
1.57097,0.980953
1.58075,0.978723
1.59198,0.976162
1.60602,0.972963
1.62285,0.969129
1.64234,0.964693
1.66455,0.959642
1.6898,0.953902
1.71869,0.947339
1.75202,0.939766
1.79466,0.930061
1.85078,0.917221
1.89546,0.90695
1.95002,0.894343
1.99913,0.88293
2.05596,0.869637
2.11021,0.856855
2.17065,0.842498
2.23041,0.828172
2.29543,0.812424
2.36114,0.796326
2.43165,0.778836
2.50396,0.760654
2.58095,0.741005
2.66068,0.720326
2.74524,0.698004
2.83344,0.674278
2.92688,0.648629
3.02487,0.621131
3.12871,0.5913
3.23812,0.559065
3.35421,0.523922
3.47703,0.485646
3.60758,0.443661
3.74618,0.397555
3.89389,0.346688
4.0493,0.292399
4.21459,0.234966
4.39426,0.172907
4.49268,0.139128
4.58126,0.108938
4.58722,0.106924
4.59825,0.103226
4.62367,0.0947724
4.65466,0.0845649
4.68802,0.0736707
4.7229,0.0623793
4.76063,0.0502538
4.79914,0.0379575
4.8383,0.0255068
4.87806,0.0129053
4.9188,0.0
0.770266,1.205
0.776972,1.20323
0.792283,1.1992
0.8078,1.19514
0.823526,1.19104
0.839459,1.18691
0.8556,1.18274
0.871949,1.17853
0.888507,1.17428
0.905273,1.17
0.922248,1.16569
0.939431,1.16134
0.956823,1.15695
0.974421,1.15254
0.992227,1.14808
1.01024,1.14359
1.02788,1.13921
1.04462,1.13507
1.06155,1.13091
1.07829,1.1268
1.09554,1.12259
1.11256,1.11845
1.13027,1.11416
1.14752,1.10999
1.16543,1.10568
1.18341,1.10137
1.2013,1.0971
1.21986,1.09268
1.23803,1.08837
1.2565,1.084
1.27555,1.07951
1.29406,1.07516
1.31291,1.07075
1.33232,1.06621
1.35137,1.06177
1.37037,1.05736
1.38998,1.05281
1.40981,1.04822
1.42869,1.04387
1.44834,1.03934
1.46838,1.03473
1.48813,1.0302
1.50737,1.02579
1.52724,1.02125
1.54738,1.01665
1.56722,1.01212
1.58511,1.00804
1.58986,1.00696
1.59727,1.00526
1.60714,1.00301
1.61846,1.00043
1.6326,0.997203
1.64956,0.993336
1.66919,0.988861
1.69155,0.983765
1.71699,0.977973
1.7461,0.971346
1.77969,0.963694
1.8227,0.953873
1.87937,0.940865
1.9244,0.930471
1.97945,0.917696
2.02896,0.906137
2.08628,0.89266
2.14097,0.879703
2.20191,0.865139
2.26214,0.850606
2.32769,0.834621
2.39392,0.81828
2.46499,0.800517
2.53784,0.78205
2.61542,0.762086
2.69573,0.741073
2.78091,0.718385
2.86973,0.694268
2.9638,0.668191
3.06243,0.640235
3.16693,0.609906
3.277,0.577134
3.39376,0.541409
3.51724,0.502504
3.64847,0.459839
3.78772,0.413003
3.93619,0.361523
4.09143,0.307108
4.25647,0.249512
4.4358,0.18725
4.53407,0.153328
4.62251,0.122992
4.62861,0.120916
4.63976,0.117147
4.66527,0.108597
4.6963,0.0982836
4.72971,0.087281
4.7646,0.0758846
4.80234,0.0636606
4.84083,0.0512801
4.87998,0.0387634
4.9197,0.0261169
4.96041,0.0131888
5.00198,0.0
0.822735,1.22155
0.828962,1.21993
